x,y
38.47803263809769,0.9746271675054885
37.96383696946768,1.8510235586924937
36.42529238235617,1.7949686849634356
37.25695267239403,1.8944121869154666
36.420441479821925,1.7952381795486714
36.863490577949676,1.7650547860022554
37.55851711327295,0.7609179614134542
36.563543104582166,1.786344858235888
36.96266458531647,1.7569699484451797
37.993750868428855,1.3360194063067719
37.04432144464293,1.549728612398806
36.40346332095207,1.7963161578896147
38.37562469570807,0.44129738332372836
38.4968972590642,1.3605434135632348
36.80608823129444,0.6921968421783109
37.22784725718855,1.8960291544268817
36.38648516208221,1.3306295146020548
36.96266458531647,1.7569699484451797
36.8877450906209,1.5060704895905974
37.56121205912531,1.5645508145867781
36.42017198523669,1.8097908871514075
37.56660195083003,0.7617264451691619
36.569741480042595,1.7717921506331518
36.67161043326175,1.3166157961697902
36.42124996357764,1.7952381795486714
37.53695754645408,0.7617264451691619
36.70044635388198,1.3144598394879035
37.06022162517185,0.2796006321822144
36.42124996357764,1.7952381795486714
38.06354996600494,1.3370973846477154
37.5461203623521,0.7609179614134542
36.8448954515684,0.6921968421783109
38.26594039951707,0.6722542428708576
37.42646476650738,0.2919973831030638
38.48503949731382,1.379138539944509
36.30994869987523,1.8038620062762187
36.36357812233716,1.3303600200168189
37.94362487557499,1.3352109225510644
36.67619184121075,1.3163463015845545
36.708261696853825,1.7763735585821614
37.28255465799143,0.597873737345761
36.88693660686519,1.5060704895905974
37.25425772654167,1.894951176085938
36.215895089627914,0.9862154346706302
38.26378444283519,0.3157129066038191
38.21985682544174,1.948041609377402
36.703949783490046,1.3141903449026675
37.31947541616874,1.8847103818469757
38.33439202416698,0.9724712108236016
38.51522289086024,1.3780605616035655
36.78533714823128,1.7701751831217367
36.62983877255019,1.7817634502868787
36.86483805087585,1.1751311389209655
37.742042925818566,0.41219196811825576
37.75066675254612,0.41246146270349193
37.94551133767164,1.443008756645407
37.67709473077672,1.824343594754144
37.95602162649584,1.9636722953210817
36.6840071841826,1.3158073124140828
36.26602108248178,1.807095941299049
37.94281639181928,1.3352109225510644
37.39628137296096,0.770619766481945
37.859812059566636,1.6392008146971104
36.58752812266816,1.784458396139237
37.42484779899596,0.7695417881410016
37.97623372038853,1.3357499117215361
36.425022887770936,1.7949686849634356
37.539382997721205,0.7622654343396336
38.3901774033108,1.8159892626118324
37.03003823162543,1.5491896232283344
38.36888733107717,1.8348538835783423
36.87184491009199,0.6954307772011412
36.78641512657222,1.915702259149099
37.45152776293431,0.29226687768829995
36.58752812266816,1.784458396139237
36.21535610045744,0.9864849292558662
37.75982956844413,2.2816759058993923
36.31749454826183,1.93321940718943
38.40392162715783,1.9372618259679677
36.21481711128697,0.9859459400853945
36.412626136850086,1.795777168719143
36.71068714812095,1.3136513557321958
36.4172075447991,1.795507674133907
36.31075718363093,1.8038620062762187
36.939757545571425,1.5071484679315408
36.900411336126986,1.5063399841758331
36.59561296022523,1.7839194069687654
37.17664328599374,-0.02977915166854883
37.94335538098975,1.3352109225510644
37.546928846107804,0.7609179614134542
37.546928846107804,0.7609179614134542
36.40993119099773,1.9324109234337223
37.386579567892475,0.7708892610671809
38.40392162715783,1.8151807788561247
36.66810700365368,1.3168852907550261
37.55932559702865,0.7611874559986902
36.46436909721537,1.4713056880951718
37.08178119199072,2.3420426929922242
37.71320700519833,0.33781146259315964
36.76889797853189,1.7709836668774441
36.96293407990171,1.7569699484451797
