x,y
37.31651097573115,1.205045037882146
37.27339184209341,1.391265796280123
37.233506643478506,1.4411222945487563
37.299532816861294,1.1648903446820034
37.32243985660634,1.2492421498608266
37.28228516340619,1.2061230162230894
37.20143678783544,1.519006229681919
37.22137938714289,1.2796950379924783
37.25883913449068,1.3376363738181873
37.321900867435865,1.2244486480191277
37.36636747399978,1.182946481892806
37.25776115614973,1.439774821622577
37.30061079520223,1.0897013554011994
37.35882162561318,1.2142078537801653
37.34642487469233,1.158422474636343
37.30249725729889,1.1592309583920504
37.31920592158351,1.1756701280914377
37.28417162550285,1.2112434133425707
37.41595447768318,1.1322814998684647
37.29495140891228,1.1096439547086527
37.45530068712762,1.120693232703323
37.47254834058271,1.1196152543623796
37.33807054255002,1.011278431097565
37.24428642688794,1.3812944966263963
37.30680917066266,1.271071211264931
37.423500326069785,0.9147993695831286
37.29468191432704,1.3249701283121023
37.41864942353554,0.970315254141715
37.2574916615645,1.4459731970830016
37.22003191421671,1.3136513557321963
37.29198696847469,1.143330777863135
37.28848353886662,1.1295865540161063
37.21194707665964,1.4365408865997467
37.38765754623341,0.9705847487269509
37.23593209474563,1.3230836662154513
37.29414292515657,1.2850849296971953
37.27608678794577,1.1991161570069573
37.229194730114735,1.3416787925967253
37.375799784483036,1.180790525210919
37.26288155326922,1.3222751824597436
37.23000321387044,1.4505546050320113
37.394394910864314,1.1314730161127573
37.21922343046101,1.4748091177032383
37.25856963990544,1.351650092250452
37.31974491075398,1.130125543186578
37.365558990244075,1.1031760846629923
37.24644238356983,1.392613269206302
37.19523841237501,1.4880143523797953
37.23701007308657,1.5144248217329093
37.27716476628672,1.3616213919041786
37.27339184209341,1.2961342076918656
37.23188967596709,1.299368142714696
37.33968751006143,0.9719322216531302
37.353431733908465,1.1643513555115317
37.33860953172049,1.141174821181248
37.2011672932502,1.3408703088410177
37.18445862896558,1.4915177819878616
37.34831133678898,1.293708756424743
37.237279567671806,1.3152683232436113
37.30007180603176,1.2554405253212513
37.245903394399356,1.3360194063067723
37.37741675199445,0.9110264453898266
37.31758895407209,1.2883188647200257
37.22407433299525,1.2457387202527603
37.400593286324735,0.9099484670488832
37.32809924289629,1.208817962075448
37.24617288898459,1.4260305977755483
37.398976318813325,0.9926833047162912
37.32459581328823,1.2400793339628073
37.38765754623341,1.1813295143813907
37.21140808748917,1.5200842080228623
37.202245271591146,1.456752980492436
37.39331693252337,1.2511286119574776
37.4040967159328,0.9320470230382234
37.269888412485344,1.300715615640875
37.30842613817408,1.188066879012287
37.194160434034075,1.413364352269463
37.28255465799143,1.4311509948950296
37.42457830441073,1.162195398829645
37.29063949554851,1.1991161570069573
37.30007180603176,1.3079919694422433
37.20359274451732,1.4440867349863507
37.30249725729889,1.2891273484757333
37.29387343057134,1.2796950379924783
37.270427401655816,1.4934042440845126
37.367714946925965,1.1023676009072847
37.239435524353695,1.2551710307360153
37.418918918120774,0.9387843876691199
37.3356450912829,1.203428070370731
37.336184080453364,1.0600569510252553
37.21598949543817,1.4780430527260686
37.3935864271086,1.2395403447923357
37.3935864271086,0.9819035213068569
37.24266945937652,1.41552030895135
37.22838624635902,1.42333565192319
37.19901133656832,1.5082264462724846
37.43050718528592,1.188336373597523
37.18661458564747,1.4319594786507372
37.355318196005115,0.9533370952718561
37.22164888172813,1.2298385397238447
37.28390213091761,1.2284910667976656
37.220840397972424,1.2565185036621946
37.29980231144653,1.2136688646096934
37.271774874582,1.2247181426043636
37.43320213113827,0.9622304165846394
37.20763516329586,1.4707666989247006
37.37121837653403,0.9743576729202529
37.36232505522125,1.2864324026233747
37.367445452340725,1.1104524384643604
37.320014405339215,1.289935832231441
37.232967654308034,1.2136688646096934
37.365828484829315,1.283737456771016
37.36852343068167,1.2214842075815333
37.38469310579582,0.9339334851348744
37.23997451352417,1.3565009947846973
37.243208448546994,1.29128330515762
37.26746296121822,1.2284910667976656
37.38873552457436,1.2104349295868633
37.34804184220374,0.9678898028745924
37.39951530798379,0.9522591169309127
37.359091120198414,0.9549540627832712
37.38469310579582,1.2045060487116743
37.20520971202874,1.412016879343284
37.33726205879431,1.231186012650024
37.3784947303354,1.1969602003250703
37.23404563264898,1.378060561603566
37.32540429704393,1.3335939550396496
37.32729075914058,1.060326445610491
37.38280664369917,1.0767656153098784
37.36070808770983,0.9571100194651581
37.38954400833007,1.2018111028593157
37.442095452451056,1.1231186839704457
37.31758895407209,1.3039495506637053
37.394394910864314,1.098055687543511
37.429968196115446,1.1417138103517197
37.40813913471134,0.9622304165846394
37.330255199578176,1.2298385397238447
37.351006282641336,1.0805385395031804
37.40140177008045,1.2142078537801653
37.36394202273266,1.1756701280914377
37.435627582405395,0.9463302360557239
37.181763683113225,1.5138858325624376
37.334567112941954,1.0163988282170466
37.34372992883997,1.1034455792482283
37.27339184209341,1.3769825832626226
37.23054220304091,1.4669937747313986
37.3793032140911,1.2492421498608266
37.34049599381714,1.2080094783197404
37.24940682400742,1.2850849296971953
37.32270935119158,1.2063925108083253
37.25614418863832,1.3605434135632353
37.31570249197544,1.3088004531979507
37.39601187837573,1.2589439549293173
37.27959021755384,1.2775390813105914
37.37067938736356,1.0163988282170466
37.320283899924455,1.16381236634106
